#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: timeliner
# Plugin Description: Creates a timeline from various artifacts in memory
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" timeliner --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
2020-04-20 23:23:26 UTC+0000|[LIVE RESPONSE]| (System time)|
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{52528A6B-B9E3-4ADD-B60D-588C2DBA842D}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{56784854-C6CB-462B-8169-88E350ACB882}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{491E922F-5643-4AF4-A7EB-4E7A138D8174}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{A302545D-DEFF-464B-ABE8-61C8648D939B}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{2112AB0A-C86A-4FFE-A368-0DE96E47012E}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7B0DB17D-9CD2-4A93-9733-46CC89022E7C}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{18989B1D-99B5-455B-841C-AB7C74E4DDFC}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 22:46:41 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SECURITY CENTER| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{4BD8D571-6D19-48D3-BE97-422220080E43}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{3214FAB5-9757-4298-BB61-92A9DEAA44FF}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{A990AE9F-A03B-4E80-94BC-9912D7504104}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{B6EBFB86-6907-413C-9AF7-4FC2ABF07CC5}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-24 01:57:46 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN\FEATURECONTROL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:49:20 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 02:10:24 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\POLICIES| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 23:16:49 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 01:00:54 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 22:44:38 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\WOW6432NODE| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 00:50:43 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-19 10:03:57 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-19 20:55:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONEMAP| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 05:08:29 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONEMAP| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:49:20 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 02:10:24 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-19 20:55:49 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 19:18:58 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 23:19:09 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\USERASSIST\{F4E57C4B-2036-45F0-A9AB-443BCFE33D9F}\COUNT| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 20:20:50 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-18 21:30:35 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F3CE0F7C-4901-4ACC-8648-D5D44B04EF8F}\PROPERTYBAG| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-17 18:58:45 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 20:19:29 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\APPCOMPATFLAGS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 01:02:33 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\1\DESKTOP| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-19 20:55:44 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXT\SETTINGS\{D0498E0A-45B7-42AE-A9AA-ABA463DBD3BF}| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-20 00:01:42 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\ALLFOLDERS\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\COMMANDSTORE\SHELL\WINDOWS.ORGANIZE| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 05:08:12 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 02:11:34 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\MSF\REGISTRATION\LISTEN| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 22:44:38 UTC+0000|[Handle (Key)]| MACHINE| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 01:01:14 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-19 08:40:49 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-24 01:39:03 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\CRAWLSCOPEMANAGER\WINDOWS\SYSTEMINDEX\SEARCHROOTS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\HOMEGROUP\SHARINGINPROGRESS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 02:11:36 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\HOMEGROUP\PRINTERS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-19 20:55:49 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 15:36:43 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONES| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 05:34:09 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\FAX\CLIENT\SERVICESTARTUP| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2009-07-14 04:53:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONES| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 16:54:09 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\4\SHELL\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 20:20:58 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-19 20:56:07 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\5.0\CACHE| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 01:03:43 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\SYSTEM| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-20 00:01:42 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\ALLFOLDERS\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-18 21:23:35 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\22\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-18 21:23:35 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\22\SHELL\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 16:54:09 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\4\SHELL\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 01:02:33 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\44\SHELL\{5C4F28B5-F869-4E84-8E60-F11DB97C5CC7}| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-02-14 16:53:48 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\4\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-04-20 01:02:33 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\44\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
2020-03-20 00:01:42 UTC+0000|[Handle (Key)]| USER\S-1-5-21-4288132831-552422005-3632184702-1000_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\SHELL\BAGS\ALLFOLDERS\SHELL| explorer.exe PID: 2672/PPID: 2148/POffset: 0x13f7ff060
