#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: Magnet Virtual Summit 2020 CTF - Memory
# Investigation Date: 2022-01-17-2008:58
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.114
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-16-1019:29	 Last Accessed: 2022-01-17-1948:58	 Last Modified: 2021-02-28-2253:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\memdump.mem
# File Name: memdump.mem	 File Size: 5.37 GBs	 Creation Date: 2022-01-17-2008:08	 Last Accessed: 2022-01-17-2008:13	 Last Modified: 2021-10-14-2125:48	 
# MD5: 224f93209cbea29e862890f30dfa762d	 SHA-256: 18e9007993c45f813dd5bd23b6bf6ad703d3e6ac70effd9c47a310a8443c7b8a	 
#
# Plugin Details
# ======================
# Plugin Name: vadwalk
# Plugin Description: Walk the VAD tree
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\memdump.mem" vadwalk --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
************************************************************************
Pid:      4
Address            Parent             Left               Right              Start              End                Tag 
0xfffffa803362e480 0xfffffa8032542510 0xfffffa80330eb350 0xfffffa8033737bb0 0x0000000000cd0000 0x0000000000cdffff Vad 
0xfffffa80330eb350 0xfffffa803362e480 0xfffffa80334d8710 0xfffffa8032a23ec0 0x0000000000a70000 0x0000000000aaffff VadS
0xfffffa80334d8710 0xfffffa80330eb350 0xfffffa80334cb530 0xfffffa803357db90 0x0000000000a50000 0x0000000000a5ffff Vad 
0xfffffa80334cb530 0xfffffa80334d8710 0x0000000000000000 0x0000000000000000 0x0000000000a40000 0x0000000000a4ffff Vad 
0xfffffa803357db90 0xfffffa80334d8710 0x0000000000000000 0x0000000000000000 0x0000000000a60000 0x0000000000a6ffff Vad 
0xfffffa8032a23ec0 0xfffffa80330eb350 0xfffffa8032542c40 0xfffffa80335fc1a0 0x0000000000c40000 0x0000000000cbefff Vad 
0xfffffa8032542c40 0xfffffa8032a23ec0 0x0000000000000000 0x0000000000000000 0x0000000000ab0000 0x0000000000c37fff Vad 
0xfffffa80335fc1a0 0xfffffa8032a23ec0 0x0000000000000000 0x0000000000000000 0x0000000000cc0000 0x0000000000ccffff Vad 
0xfffffa8033737bb0 0xfffffa803362e480 0xfffffa80335ec7e0 0xfffffa803376eb80 0x0000000000cf0000 0x0000000000cfffff Vad 
0xfffffa80335ec7e0 0xfffffa8033737bb0 0x0000000000000000 0x0000000000000000 0x0000000000ce0000 0x0000000000ceffff Vad 
0xfffffa803376eb80 0xfffffa8033737bb0 0x0000000000000000 0xfffffa803374a8b0 0x0000000000d00000 0x0000000000d0ffff Vad 
0xfffffa803374a8b0 0xfffffa803376eb80 0x0000000000000000 0x0000000000000000 0x0000000000d10000 0x0000000000d1ffff Vad 
0xfffffa80330487f0 0xfffffa80323fdc60 0xfffffa80326a7c10 0xfffffa803246bf80 0x00000000021f0000 0x000000000222ffff VadS
0xfffffa80326a7c10 0xfffffa80330487f0 0xfffffa803379e1b0 0xfffffa80336ab160 0x0000000002190000 0x0000000002191fff Vad 
0xfffffa803379e1b0 0xfffffa80326a7c10 0xfffffa80324194d0 0xfffffa803386c450 0x0000000002170000 0x000000000217ffff Vad 
0xfffffa80324194d0 0xfffffa803379e1b0 0x0000000000000000 0xfffffa80335608b0 0x0000000000d60000 0x000000000215ffff Vad 
0xfffffa80335608b0 0xfffffa80324194d0 0x0000000000000000 0x0000000000000000 0x0000000002160000 0x000000000216ffff Vad 
0xfffffa803386c450 0xfffffa803379e1b0 0x0000000000000000 0x0000000000000000 0x0000000002180000 0x000000000218ffff Vad 
0xfffffa80336ab160 0xfffffa80326a7c10 0xfffffa8033a6ceb0 0xfffffa80310d1c60 0x00000000021c0000 0x00000000021cffff Vad 
0xfffffa8033a6ceb0 0xfffffa80336ab160 0x0000000000000000 0xfffffa80337e2110 0x00000000021a0000 0x00000000021a8fff Vad 
0xfffffa80337e2110 0xfffffa8033a6ceb0 0x0000000000000000 0x0000000000000000 0x00000000021b0000 0x00000000021b1fff Vad 
0xfffffa80310d1c60 0xfffffa80336ab160 0x0000000000000000 0xfffffa80325838a0 0x00000000021d0000 0x00000000021dffff Vad 
0xfffffa80325838a0 0xfffffa80310d1c60 0x0000000000000000 0x0000000000000000 0x00000000021e0000 0x00000000021effff Vad 
0xfffffa803246bf80 0xfffffa80330487f0 0xfffffa803138f840 0xfffffa803246bef0 0x00000000499b0000 0x00000000499b5fff Vad 
0xfffffa803138f840 0xfffffa803246bf80 0xfffffa803100f4f0 0xfffffa80325d06e0 0x0000000002540000 0x0000000002542fff Vad 
0xfffffa803100f4f0 0xfffffa803138f840 0xfffffa8033293e20 0xfffffa80311556a0 0x0000000002470000 0x000000000252ffff Vad 
0xfffffa8033293e20 0xfffffa803100f4f0 0xfffffa80331b05f0 0xfffffa80332eacf0 0x00000000022f0000 0x00000000023affff Vad 
0xfffffa80331b05f0 0xfffffa8033293e20 0x0000000000000000 0x0000000000000000 0x0000000002230000 0x00000000022effff Vad 
0xfffffa80332eacf0 0xfffffa8033293e20 0x0000000000000000 0x0000000000000000 0x00000000023b0000 0x000000000246ffff Vad 
0xfffffa80311556a0 0xfffffa803100f4f0 0x0000000000000000 0x0000000000000000 0x0000000002530000 0x0000000002531fff Vad 
0xfffffa80325d06e0 0xfffffa803138f840 0xfffffa80326eb010 0xfffffa80326ce760 0x0000000002570000 0x000000000257ffff Vad 
0xfffffa80326eb010 0xfffffa80325d06e0 0x0000000000000000 0x0000000000000000 0x0000000002550000 0x000000000255ffff Vad 
0xfffffa80326ce760 0xfffffa80325d06e0 0x0000000000000000 0x0000000000000000 0x0000000002590000 0x000000000259ffff Vad 
0xfffffa803246bef0 0xfffffa803246bf80 0xfffffa80324383b0 0xfffffa8032f0f300 0x0000000076f10000 0x00000000770aefff Vad 
0xfffffa80324383b0 0xfffffa803246bef0 0x0000000000000000 0xfffffa803246b560 0x0000000076cf0000 0x0000000076de9fff Vadm
0xfffffa803246b560 0xfffffa80324383b0 0x0000000000000000 0x0000000000000000 0x0000000076df0000 0x0000000076f0efff Vad 
0xfffffa8032f0f300 0xfffffa803246bef0 0x0000000000000000 0x0000000000000000 0x000000007efe0000 0x000000007f0dffff Vad 
0xfffffa803246b180 0xfffffa8032f13d80 0xfffffa8032f14290 0xfffffa8032f067d0 0x000007feff060000 0x000007feff0c6fff Vad 
0xfffffa8032f14290 0xfffffa803246b180 0xfffffa80327fb5a0 0xfffffa803246ab00 0x000007fefcbc0000 0x000007fefcbd2fff Vad 
0xfffffa80327fb5a0 0xfffffa8032f14290 0xfffffa8032f05990 0xfffffa8032eff300 0x000007fefca30000 0x000007fefcac0fff Vad 
0xfffffa8032f05990 0xfffffa80327fb5a0 0x0000000000000000 0xfffffa8033182170 0x000000007ffe0000 0x000000007ffeffff Vadl
0xfffffa8033182170 0xfffffa8032f05990 0x0000000000000000 0x0000000000000000 0x000007fefca20000 0x000007fefca2efff Vad 
0xfffffa8032eff300 0xfffffa80327fb5a0 0xfffffa803241e6d0 0xfffffa8032f0f4f0 0x000007fefcb60000 0x000007fefcb98fff Vad 
0xfffffa803241e6d0 0xfffffa8032eff300 0x0000000000000000 0x0000000000000000 0x000007fefcb50000 0x000007fefcb5bfff Vad 
0xfffffa8032f0f4f0 0xfffffa8032eff300 0x0000000000000000 0x0000000000000000 0x000007fefcba0000 0x000007fefcbb0fff Vad 
0xfffffa803246ab00 0xfffffa8032f14290 0xfffffa803246aef0 0xfffffa803246b0f0 0x000007fefd5e0000 0x000007fefd5edfff Vad 
0xfffffa803246aef0 0xfffffa803246ab00 0x0000000000000000 0xfffffa8033615a70 0x000007fefcd80000 0x000007fefcde9fff Vad 
0xfffffa8033615a70 0xfffffa803246aef0 0x0000000000000000 0x0000000000000000 0x000007fefd3c0000 0x000007fefd3defff Vad 
0xfffffa803246b0f0 0xfffffa803246ab00 0xfffffa8033170d70 0xfffffa803246af80 0x000007fefd720000 0x000007fefd7befff Vad 
0xfffffa8033170d70 0xfffffa803246b0f0 0x0000000000000000 0x0000000000000000 0x000007fefd5f0000 0x000007fefd71bfff Vad 
0xfffffa803246af80 0xfffffa803246b0f0 0x0000000000000000 0x0000000000000000 0x000007fefe1e0000 0x000007fefe2aafff Vad 
0xfffffa8032f067d0 0xfffffa803246b180 0xfffffa803246be60 0xfffffa8031fe85a0 0x000007fffffd7000 0x000007fffffd7fff Vadl
0xfffffa803246be60 0xfffffa8032f067d0 0xfffffa80331ad010 0xfffffa80326729a0 0x000007fffffb0000 0x000007fffffd2fff Vad 
0xfffffa80331ad010 0xfffffa803246be60 0xfffffa8032f06740 0xfffffa80331952b0 0x000007fffffaa000 0x000007fffffabfff Vadl
0xfffffa8032f06740 0xfffffa80331ad010 0xfffffa8032effb40 0x0000000000000000 0x000007feff210000 0x000007feff210fff Vad 
0xfffffa8032effb40 0xfffffa8032f06740 0x0000000000000000 0x0000000000000000 0x000007feff120000 0x000007feff1fafff Vad 
0xfffffa80331952b0 0xfffffa80331ad010 0x0000000000000000 0xfffffa8032654bd0 0x000007fffffac000 0x000007fffffadfff Vadl
0xfffffa8032654bd0 0xfffffa80331952b0 0x0000000000000000 0x0000000000000000 0x000007fffffae000 0x000007fffffaffff Vadl
0xfffffa80326729a0 0xfffffa803246be60 0xfffffa80324171e0 0x0000000000000000 0x000007fffffd5000 0x000007fffffd6fff Vadl
0xfffffa80324171e0 0xfffffa80326729a0 0x0000000000000000 0x0000000000000000 0x000007fffffd3000 0x000007fffffd4fff Vadl
0xfffffa8031fe85a0 0xfffffa8032f067d0 0xfffffa8032672a40 0xfffffa8031f85da0 0x000007fffffda000 0x000007fffffdbfff Vadl
0xfffffa8032672a40 0xfffffa8031fe85a0 0x0000000000000000 0x0000000000000000 0x000007fffffd8000 0x000007fffffd9fff Vadl
0xfffffa8031f85da0 0xfffffa8031fe85a0 0x0000000000000000 0xfffffa803247e490 0x000007fffffdc000 0x000007fffffddfff Vadl
0xfffffa803247e490 0xfffffa8031f85da0 0x0000000000000000 0x0000000000000000 0x000007fffffde000 0x000007fffffdffff Vadl
************************************************************************
Pid:    408
Address            Parent             Left               Right              Start              End                Tag 
------------------ ------------------ ------------------ ------------------ ------------------ ------------------ ----
0xfffffa80324b3c50 0xfffffa803254d9c8 0xfffffa8031f808a0 0xfffffa8032ecb5c0 0x000000007ffe0000 0x000000007ffeffff Vadl
0xfffffa8031f808a0 0xfffffa80324b3c50 0xfffffa8033173dd0 0xfffffa80324b3b10 0x0000000000bf0000 0x0000000000c6ffff VadS
0xfffffa8033173dd0 0xfffffa8031f808a0 0xfffffa80324b3a70 0xfffffa8032eea700 0x00000000003c0000 0x00000000004bffff Vadm
0xfffffa80324b3a70 0xfffffa8033173dd0 0xfffffa8033147750 0xfffffa8032a29860 0x00000000001c0000 0x00000000001c0fff Vadm
0xfffffa8033147750 0xfffffa80324b3a70 0xfffffa803282c1f0 0xfffffa803240c1e0 0x0000000000090000 0x000000000018ffff VadS
0xfffffa803282c1f0 0xfffffa8033147750 0xfffffa80326e0100 0x0000000000000000 0x0000000000020000 0x0000000000086fff Vad 
0xfffffa80326e0100 0xfffffa803282c1f0 0x0000000000000000 0x0000000000000000 0x0000000000010000 0x000000000001ffff Vad 
0xfffffa803240c1e0 0xfffffa8033147750 0xfffffa803281a590 0xfffffa80324b3bb0 0x00000000001a0000 0x00000000001a1fff Vad 
0xfffffa803281a590 0xfffffa803240c1e0 0x0000000000000000 0x0000000000000000 0x0000000000190000 0x0000000000196fff Vad 
0xfffffa80324b3bb0 0xfffffa803240c1e0 0x0000000000000000 0x0000000000000000 0x00000000001b0000 0x00000000001b0fff Vadm
0xfffffa8032a29860 0xfffffa80324b3a70 0xfffffa803329ede0 0xfffffa8032e69260 0x0000000000270000 0x000000000029ffff Vad 
0xfffffa803329ede0 0xfffffa8032a29860 0xfffffa803240b530 0xfffffa8032eb5f00 0x00000000001e0000 0x00000000001e0fff VadS
0xfffffa803240b530 0xfffffa803329ede0 0x0000000000000000 0x0000000000000000 0x00000000001d0000 0x00000000001d4fff Vad 
0xfffffa8032eb5f00 0xfffffa803329ede0 0x0000000000000000 0x0000000000000000 0x00000000001f0000 0x000000000026ffff VadS
0xfffffa8032e69260 0xfffffa8032a29860 0x0000000000000000 0x0000000000000000 0x0000000000310000 0x000000000038ffff VadS
0xfffffa8032eea700 0xfffffa8033173dd0 0xfffffa80331417f0 0xfffffa8032677890 0x0000000000690000 0x0000000000810fff Vadm
0xfffffa80331417f0 0xfffffa8032eea700 0xfffffa80325402a0 0x0000000000000000 0x0000000000680000 0x000000000068ffff VadS
0xfffffa80325402a0 0xfffffa80331417f0 0x0000000000000000 0x0000000000000000 0x00000000004c0000 0x0000000000647fff Vad 
0xfffffa8032677890 0xfffffa8032eea700 0xfffffa80331e64d0 0xfffffa803316d9c0 0x0000000000a00000 0x0000000000a7ffff VadS
0xfffffa80331e64d0 0xfffffa8032677890 0x0000000000000000 0x0000000000000000 0x00000000008c0000 0x000000000093ffff VadS
0xfffffa803316d9c0 0xfffffa8032677890 0x0000000000000000 0x0000000000000000 0x0000000000b10000 0x0000000000b8ffff VadS
0xfffffa80324b3b10 0xfffffa8031f808a0 0xfffffa8032a2a670 0xfffffa80324ae5a0 0x0000000076cf0000 0x0000000076de9fff Vadm
0xfffffa8032a2a670 0xfffffa80324b3b10 0xfffffa8032a215d0 0xfffffa803329bac0 0x0000000002370000 0x000000000263efff Vad 
0xfffffa8032a215d0 0xfffffa8032a2a670 0x0000000000000000 0xfffffa8032a233f0 0x0000000000ef0000 0x0000000000f6ffff VadS
0xfffffa8032a233f0 0xfffffa8032a215d0 0x0000000000000000 0x0000000000000000 0x0000000000f70000 0x000000000236ffff Vad 
0xfffffa803329bac0 0xfffffa8032a2a670 0x0000000000000000 0xfffffa803329bb10 0x0000000002720000 0x000000000279ffff VadS
0xfffffa803329bb10 0xfffffa803329bac0 0x0000000000000000 0x0000000000000000 0x0000000002830000 0x00000000028affff VadS
0xfffffa80324ae5a0 0xfffffa80324b3b10 0xfffffa803254d240 0xfffffa8032438b50 0x0000000076f10000 0x00000000770aefff Vad 
0xfffffa803254d240 0xfffffa80324ae5a0 0x0000000000000000 0x0000000000000000 0x0000000076df0000 0x0000000076f0efff Vad 
0xfffffa8032438b50 0xfffffa80324ae5a0 0xfffffa8032ed6960 0x0000000000000000 0x000000007f0e0000 0x000000007ffdffff VadS
0xfffffa8032ed6960 0xfffffa8032438b50 0x0000000000000000 0x0000000000000000 0x000000007efe0000 0x000000007f0dffff Vad 
0xfffffa8032ecb5c0 0xfffffa80324b3c50 0xfffffa8032a2b920 0xfffffa803254d4a0 0x000007feff060000 0x000007feff0c6fff Vad 
0xfffffa8032a2b920 0xfffffa8032ecb5c0 0xfffffa803329c850 0xfffffa803437c270 0x000007fefca20000 0x000007fefca2efff Vad 
0xfffffa803329c850 0xfffffa8032a2b920 0xfffffa803329c4a0 0xfffffa803327af80 0x000007fefc020000 0x000007fefc074fff Vad 
0xfffffa803329c4a0 0xfffffa803329c850 0xfffffa803314a370 0xfffffa8033278650 0x000007fefb290000 0x000007fefb296fff Vad 
0xfffffa803314a370 0xfffffa803329c4a0 0x0000000000000000 0x0000000000000000 0x00000000ff7f0000 0x00000000ff812fff Vad 
0xfffffa8033278650 0xfffffa803329c4a0 0xfffffa80324e8d30 0x0000000000000000 0x000007fefc010000 0x000007fefc016fff Vad 
0xfffffa80324e8d30 0xfffffa8033278650 0x0000000000000000 0x0000000000000000 0x000007fefbca0000 0x000007fefbca9fff Vad 
0xfffffa803327af80 0xfffffa803329c850 0x0000000000000000 0xfffffa803329ee30 0x000007fefc980000 0x000007fefc98afff Vad 
0xfffffa803329ee30 0xfffffa803327af80 0x0000000000000000 0x0000000000000000 0x000007fefc9b0000 0x000007fefc9d4fff Vad 
0xfffffa803437c270 0xfffffa8032a2b920 0xfffffa80326e02f0 0xfffffa8032f2a9e0 0x000007fefd5e0000 0x000007fefd5edfff Vad 
0xfffffa80326e02f0 0xfffffa803437c270 0xfffffa8032a2cc10 0xfffffa803247d550 0x000007fefcd80000 0x000007fefcde9fff Vad 
0xfffffa8032a2cc10 0xfffffa80326e02f0 0xfffffa803281a2e0 0xfffffa80326e0610 0x000007fefcb30000 0x000007fefcb43fff Vad 
0xfffffa803281a2e0 0xfffffa8032a2cc10 0x0000000000000000 0x0000000000000000 0x000007fefcad0000 0x000007fefcb26fff Vad 
0xfffffa80326e0610 0xfffffa8032a2cc10 0x0000000000000000 0x0000000000000000 0x000007fefcbf0000 0x000007fefcbfefff Vad 
0xfffffa803247d550 0xfffffa80326e02f0 0xfffffa8032ed3430 0x0000000000000000 0x000007fefd3c0000 0x000007fefd3defff Vad 
