#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: vadwalk
# Plugin Description: Walk the VAD tree
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" vadwalk --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
************************************************************************
Pid:      4
Address            Parent             Left               Right              Start              End                Tag 
0xfffffa8001cd30d0 0xfffffa8000cf2c10 0xfffffa8001cd83a0 0xfffffa8001c95920 0x000007fefd180000 0x000007fefd1d4fff Vad 
0xfffffa8001cd83a0 0xfffffa8001cd30d0 0xfffffa8001cdf190 0xfffffa8001cd99b0 0x000007fefd000000 0x000007fefd05afff Vad 
0xfffffa8001cdf190 0xfffffa8001cd83a0 0xfffffa8001cdc230 0xfffffa8001cdbae0 0x000007fefcf60000 0x000007fefcf95fff Vad 
0xfffffa8001cdc230 0xfffffa8001cdf190 0x0000000000000000 0x0000000000000000 0x000007fefcf10000 0x000007fefcf56fff Vad 
0xfffffa8001cdbae0 0xfffffa8001cdf190 0x0000000000000000 0x0000000000000000 0x000007fefcfa0000 0x000007fefcff6fff Vad 
0xfffffa8001cd99b0 0xfffffa8001cd83a0 0xfffffa8001cdb280 0xfffffa8001cd51c0 0x000007fefd110000 0x000007fefd160fff Vad 
0xfffffa8001cdb280 0xfffffa8001cd99b0 0x0000000000000000 0x0000000000000000 0x000007fefd060000 0x000007fefd10dfff Vad 
0xfffffa8001cd51c0 0xfffffa8001cd99b0 0x0000000000000000 0x0000000000000000 0x000007fefd170000 0x000007fefd176fff Vad 
0xfffffa8001c95920 0xfffffa8001cd30d0 0xfffffa8001ccd180 0xfffffa8001cc01f0 0x000007fefd2f0000 0x000007fefd321fff Vad 
0xfffffa8001ccd180 0xfffffa8001c95920 0xfffffa8001ca82e0 0xfffffa8001c95370 0x000007fefd200000 0x000007fefd2b3fff Vad 
0xfffffa8001ca82e0 0xfffffa8001ccd180 0x0000000000000000 0x0000000000000000 0x000007fefd1e0000 0x000007fefd1f6fff Vad 
0xfffffa8001c95370 0xfffffa8001ccd180 0x0000000000000000 0x0000000000000000 0x000007fefd2c0000 0x000007fefd2e3fff Vad 
0xfffffa8001cc01f0 0xfffffa8001c95920 0xfffffa8001cbe540 0xfffffa8001c602f0 0x000007fefd360000 0x000007fefd3adfff Vad 
0xfffffa8001cbe540 0xfffffa8001cc01f0 0x0000000000000000 0x0000000000000000 0x000007fefd330000 0x000007fefd351fff Vad 
0xfffffa8001c602f0 0xfffffa8001cc01f0 0x0000000000000000 0x0000000000000000 0x000007fefd3b0000 0x000007fefd3defff Vad 
0xfffffa8001ca5d80 0xfffffa8001cbd590 0xfffffa8001ca0af0 0xfffffa8001ce19c0 0x000007fefd5f0000 0x000007fefd756fff Vad 
0xfffffa8001ca0af0 0xfffffa8001ca5d80 0xfffffa8001ca9ec0 0xfffffa8001599ef0 0x000007fefd4e0000 0x000007fefd4f3fff Vad 
0xfffffa8001ca9ec0 0xfffffa8001ca0af0 0x0000000000000000 0xfffffa8001ca8250 0x000007fefd3f0000 0x000007fefd45cfff Vad 
0xfffffa8001ca8250 0xfffffa8001ca9ec0 0x0000000000000000 0x0000000000000000 0x000007fefd4d0000 0x000007fefd4dafff Vad 
0xfffffa8001599ef0 0xfffffa8001ca0af0 0x0000000000000000 0x0000000000000000 0x000007fefd520000 0x000007fefd5dcfff Vad 
0xfffffa8001ce19c0 0xfffffa8001ca5d80 0xfffffa8001cc10c0 0xfffffa8001d76f80 0x000007fefd8e0000 0x000007fefd91cfff Vad 
0xfffffa8001cc10c0 0xfffffa8001ce19c0 0xfffffa8001ca9e30 0xfffffa800159a0c0 0x000007fefd810000 0x000007fefd81efff Vad 
0xfffffa8001ca9e30 0xfffffa8001cc10c0 0xfffffa8001ca31e0 0x0000000000000000 0x000007fefd780000 0x000007fefd7a4fff Vad 
0xfffffa8001ca31e0 0xfffffa8001ca9e30 0x0000000000000000 0x0000000000000000 0x000007fefd770000 0x000007fefd77afff Vad 
0xfffffa800159a0c0 0xfffffa8001cc10c0 0x0000000000000000 0x0000000000000000 0x000007fefd8c0000 0x000007fefd8d3fff Vad 
0xfffffa8001d76f80 0xfffffa8001ce19c0 0xfffffa8002043790 0xfffffa8001c79160 0x000007fefdac0000 0x000007fefdaddfff Vad 
0xfffffa8002043790 0xfffffa8001d76f80 0xfffffa8001eeaa10 0xfffffa8001d76ef0 0x000007fefd940000 0x000007fefd966fff Vad 
0xfffffa8001eeaa10 0xfffffa8002043790 0x0000000000000000 0x0000000000000000 0x000007fefd930000 0x000007fefd93afff Vad 
0xfffffa8001d76ef0 0xfffffa8002043790 0x0000000000000000 0x0000000000000000 0x000007fefdab0000 0x000007fefdabefff Vad 
0xfffffa8001c79160 0xfffffa8001d76f80 0xfffffa8001ccddb0 0xfffffa8001cab860 0x000007fefdba0000 0x000007fefdbabfff Vad 
0xfffffa8001ccddb0 0xfffffa8001c79160 0x0000000000000000 0x0000000000000000 0x000007fefdb00000 0x000007fefdb2ffff Vad 
0xfffffa8001cab860 0xfffffa8001c79160 0x0000000000000000 0x0000000000000000 0x000007fefdc80000 0x000007fefdc8efff Vad 
0xfffffa8001cad190 0xfffffa8001ca2190 0xfffffa8001ca9da0 0xfffffa8001ca0260 0x000007fefebc0000 0x000007fefecc8fff Vad 
0xfffffa8001ca9da0 0xfffffa8001cad190 0xfffffa8001ca4770 0xfffffa8001ca4800 0x000007fefe390000 0x000007fefe46afff Vad 
0xfffffa8001ca4770 0xfffffa8001ca9da0 0xfffffa8001cd9b90 0xfffffa8001cad220 0x000007fefdfb0000 0x000007fefe0dcfff Vad 
0xfffffa8001cd9b90 0xfffffa8001ca4770 0x0000000000000000 0x0000000000000000 0x000007fefdd20000 0x000007fefde86fff Vad 
0xfffffa8001cad220 0xfffffa8001ca4770 0x0000000000000000 0xfffffa80022718d0 0x000007fefe0e0000 0x000007fefe10dfff Vad 
0xfffffa80022718d0 0xfffffa8001cad220 0x0000000000000000 0x0000000000000000 0x000007fefe110000 0x000007fefe161fff Vad 
0xfffffa8001ca4800 0xfffffa8001ca9da0 0xfffffa8001ca9010 0xfffffa8001ca9b60 0x000007fefe7b0000 0x000007fefe84efff Vad 
0xfffffa8001ca9010 0xfffffa8001ca4800 0xfffffa8001ca9bf0 0xfffffa8001ca9c80 0x000007fefe720000 0x000007fefe73efff Vad 
0xfffffa8001ca9bf0 0xfffffa8001ca9010 0x0000000000000000 0x0000000000000000 0x000007fefe710000 0x000007fefe71dfff Vad 
0xfffffa8001ca9c80 0xfffffa8001ca9010 0x0000000000000000 0x0000000000000000 0x000007fefe740000 0x000007fefe7a6fff Vad 
0xfffffa8001ca9b60 0xfffffa8001ca4800 0x0000000000000000 0xfffffa8001cd2810 0x000007fefe850000 0x000007fefe918fff Vad 
0xfffffa8001cd2810 0xfffffa8001ca9b60 0x0000000000000000 0x0000000000000000 0x000007fefebb0000 0x000007fefebb7fff Vad 
0xfffffa8001ca0260 0xfffffa8001cad190 0xfffffa8001ca00e0 0xfffffa8001cac590 0x000007fffffb0000 0x000007fffffd2fff Vad 
0xfffffa8001ca00e0 0xfffffa8001ca0260 0xfffffa8001cd28a0 0xfffffa8000eb19b0 0x000007fefffb0000 0x000007fefffb0fff Vad 
0xfffffa8001cd28a0 0xfffffa8001ca00e0 0x0000000000000000 0x0000000000000000 0x000007feffda0000 0x000007feffdecfff Vad 
0xfffffa8000eb19b0 0xfffffa8001ca00e0 0xfffffa8002251cf0 0xfffffa8002100300 0x000007fffffac000 0x000007fffffadfff Vadl
0xfffffa8002251cf0 0xfffffa8000eb19b0 0x0000000000000000 0x0000000000000000 0x000007fffffa8000 0x000007fffffa9fff Vadl
0xfffffa8002100300 0xfffffa8000eb19b0 0x0000000000000000 0x0000000000000000 0x000007fffffae000 0x000007fffffaffff Vadl
0xfffffa8001cac590 0xfffffa8001ca0260 0xfffffa8001cc47a0 0xfffffa8001ca01c0 0x000007fffffd9000 0x000007fffffdafff Vadl
0xfffffa8001cc47a0 0xfffffa8001cac590 0xfffffa8001cb77e0 0xfffffa8001cc3320 0x000007fffffd5000 0x000007fffffd6fff Vadl
0xfffffa8001cb77e0 0xfffffa8001cc47a0 0x0000000000000000 0x0000000000000000 0x000007fffffd3000 0x000007fffffd4fff Vadl
0xfffffa8001cc3320 0xfffffa8001cc47a0 0x0000000000000000 0x0000000000000000 0x000007fffffd7000 0x000007fffffd8fff Vadl
0xfffffa8001ca01c0 0xfffffa8001cac590 0xfffffa8001ca79e0 0xfffffa8001e397b0 0x000007fffffdd000 0x000007fffffddfff Vadl
0xfffffa8001ca79e0 0xfffffa8001ca01c0 0x0000000000000000 0x0000000000000000 0x000007fffffdb000 0x000007fffffdcfff Vadl
0xfffffa8001e397b0 0xfffffa8001ca01c0 0x0000000000000000 0x0000000000000000 0x000007fffffde000 0x000007fffffdffff Vadl
************************************************************************
Pid:    500
Address            Parent             Left               Right              Start              End                Tag 
------------------ ------------------ ------------------ ------------------ ------------------ ------------------ ----
0xfffffa8001ca11a0 0xfffffa8001ca4f78 0xfffffa8001d5fcf0 0xfffffa8001ca5cf0 0x000000007ffe0000 0x000000007ffeffff Vadl
0xfffffa8001d5fcf0 0xfffffa8001ca11a0 0xfffffa8001c9aca0 0xfffffa8001d62e40 0x00000000008b0000 0x000000000092ffff VadS
0xfffffa8001c9aca0 0xfffffa8001d5fcf0 0xfffffa8001c9e880 0xfffffa8001ca54b0 0x0000000000220000 0x000000000029ffff VadS
0xfffffa8001c9e880 0xfffffa8001c9aca0 0xfffffa8001599f80 0xfffffa8001c3cbf0 0x0000000000050000 0x0000000000050fff VadS
0xfffffa8001599f80 0xfffffa8001c9e880 0xfffffa8001ca3630 0xfffffa8001c9a100 0x0000000000030000 0x0000000000033fff Vad 
0xfffffa8001ca3630 0xfffffa8001599f80 0x0000000000000000 0xfffffa8001d64670 0x0000000000010000 0x000000000001ffff Vad 
0xfffffa8001d64670 0xfffffa8001ca3630 0x0000000000000000 0x0000000000000000 0x0000000000020000 0x0000000000020fff VadS
0xfffffa8001c9a100 0xfffffa8001599f80 0x0000000000000000 0x0000000000000000 0x0000000000040000 0x0000000000040fff Vad 
0xfffffa8001c3cbf0 0xfffffa8001c9e880 0xfffffa8001d69b90 0xfffffa8001ee26d0 0x00000000000f0000 0x00000000000f6fff Vad 
0xfffffa8001d69b90 0xfffffa8001c3cbf0 0xfffffa8001ca3270 0xfffffa8001ca0c20 0x00000000000d0000 0x00000000000d1fff Vad 
0xfffffa8001ca3270 0xfffffa8001d69b90 0x0000000000000000 0x0000000000000000 0x0000000000060000 0x00000000000c6fff Vad 
0xfffffa8001ca0c20 0xfffffa8001d69b90 0x0000000000000000 0x0000000000000000 0x00000000000e0000 0x00000000000e1fff Vad 
0xfffffa8001ee26d0 0xfffffa8001c3cbf0 0xfffffa8001ca1100 0xfffffa8001eb7520 0x0000000000200000 0x0000000000201fff Vad 
0xfffffa8001ca1100 0xfffffa8001ee26d0 0x0000000000000000 0x0000000000000000 0x0000000000100000 0x00000000001fffff VadS
0xfffffa8001eb7520 0xfffffa8001ee26d0 0x0000000000000000 0x0000000000000000 0x0000000000210000 0x0000000000211fff Vad 
0xfffffa8001ca54b0 0xfffffa8001c9aca0 0xfffffa8000d7d010 0xfffffa8001ce3570 0x0000000000380000 0x000000000047ffff VadS
0xfffffa8000d7d010 0xfffffa8001ca54b0 0xfffffa800224b780 0xfffffa8001ca0170 0x00000000002e0000 0x000000000035ffff VadS
0xfffffa800224b780 0xfffffa8000d7d010 0x0000000000000000 0x0000000000000000 0x00000000002a0000 0x00000000002a1fff Vad 
0xfffffa8001ca0170 0xfffffa8000d7d010 0x0000000000000000 0x0000000000000000 0x0000000000370000 0x000000000037ffff VadS
0xfffffa8001ce3570 0xfffffa8001ca54b0 0x0000000000000000 0xfffffa8001d4b900 0x0000000000480000 0x000000000074efff Vad 
0xfffffa8001d4b900 0xfffffa8001ce3570 0x0000000000000000 0x0000000000000000 0x00000000007c0000 0x000000000083ffff VadS
0xfffffa8001d62e40 0xfffffa8001d5fcf0 0xfffffa8001d5eb80 0xfffffa8001ca49c0 0x0000000000da0000 0x0000000000e1ffff VadS
0xfffffa8001d5eb80 0xfffffa8001d62e40 0xfffffa8001d60640 0xfffffa8001d696d0 0x0000000000af0000 0x0000000000b6ffff VadS
0xfffffa8001d60640 0xfffffa8001d5eb80 0x0000000000000000 0x0000000000000000 0x00000000009d0000 0x0000000000a4ffff VadS
0xfffffa8001d696d0 0xfffffa8001d5eb80 0xfffffa8001d586f0 0x0000000000000000 0x0000000000d20000 0x0000000000d9ffff VadS
0xfffffa8001d586f0 0xfffffa8001d696d0 0x0000000000000000 0x0000000000000000 0x0000000000be0000 0x0000000000c5ffff VadS
0xfffffa8001ca49c0 0xfffffa8001d62e40 0xfffffa800224e2b0 0xfffffa8001ca1150 0x0000000077c90000 0x0000000077e38fff Vad 
0xfffffa800224e2b0 0xfffffa8001ca49c0 0xfffffa800210d3d0 0xfffffa8001ca3c50 0x0000000001120000 0x000000000119ffff VadS
0xfffffa800210d3d0 0xfffffa800224e2b0 0xfffffa8001ed6e00 0x0000000000000000 0x0000000001070000 0x00000000010effff VadS
0xfffffa8001ed6e00 0xfffffa800210d3d0 0x0000000000000000 0x0000000000000000 0x0000000000f70000 0x0000000000feffff VadS
0xfffffa8001ca3c50 0xfffffa800224e2b0 0x0000000000000000 0x0000000000000000 0x0000000077a70000 0x0000000077b8efff Vad 
0xfffffa8001ca1150 0xfffffa8001ca49c0 0xfffffa8001ca3300 0x0000000000000000 0x000000007f0e0000 0x000000007ffdffff VadS
0xfffffa8001ca3300 0xfffffa8001ca1150 0x0000000000000000 0x0000000000000000 0x000000007efe0000 0x000000007f0dffff Vad 
0xfffffa8001ca5cf0 0xfffffa8001ca11a0 0xfffffa8001ca6010 0xfffffa8001ca4930 0x000007fefe720000 0x000007fefe73efff Vad 
0xfffffa8001ca6010 0xfffffa8001ca5cf0 0xfffffa8001d63860 0xfffffa8001ca3bc0 0x000007fefd760000 0x000007fefd769fff Vad 
0xfffffa8001d63860 0xfffffa8001ca6010 0xfffffa8001ca4a50 0xfffffa8001d69e30 0x000007fefce20000 0x000007fefce2cfff Vad 
0xfffffa8001ca4a50 0xfffffa8001d63860 0x0000000000000000 0xfffffa8001d638f0 0x00000000ff840000 0x00000000ff896fff Vad 
0xfffffa8001d638f0 0xfffffa8001ca4a50 0x0000000000000000 0x0000000000000000 0x000007fefce10000 0x000007fefce19fff Vad 
0xfffffa8001d69e30 0xfffffa8001d63860 0x0000000000000000 0xfffffa8001ca8c10 0x000007fefd4d0000 0x000007fefd4dafff Vad 
0xfffffa8001ca8c10 0xfffffa8001d69e30 0x0000000000000000 0x0000000000000000 0x000007fefd5e0000 0x000007fefd5e7fff Vad 
0xfffffa8001ca3bc0 0xfffffa8001ca6010 0xfffffa8001ce5a30 0xfffffa8001ca5c60 0x000007fefdcb0000 0x000007fefdd1afff Vad 
0xfffffa8001ce5a30 0xfffffa8001ca3bc0 0xfffffa8001d69b00 0xfffffa8001d66510 0x000007fefd810000 0x000007fefd81efff Vad 
0xfffffa8001d69b00 0xfffffa8001ce5a30 0x0000000000000000 0x0000000000000000 0x000007fefd780000 0x000007fefd7a4fff Vad 
0xfffffa8001d66510 0xfffffa8001ce5a30 0x0000000000000000 0x0000000000000000 0x000007fefd8c0000 0x000007fefd8d3fff Vad 
0xfffffa8001ca5c60 0xfffffa8001ca3bc0 0x0000000000000000 0xfffffa8001d6b450 0x000007fefdfb0000 0x000007fefe0dcfff Vad 
0xfffffa8001d6b450 0xfffffa8001ca5c60 0x0000000000000000 0x0000000000000000 0x000007fefe390000 0x000007fefe46afff Vad 
0xfffffa8001ca4930 0xfffffa8001ca5cf0 0xfffffa8001d69ef0 0xfffffa8001d5fc50 0x000007fffffb0000 0x000007fffffd2fff Vad 
0xfffffa8001d69ef0 0xfffffa8001ca4930 0xfffffa8001c9d630 0xfffffa8001d65330 0x000007fffffa8000 0x000007fffffa9fff Vadl
0xfffffa8001c9d630 0xfffffa8001d69ef0 0xfffffa8001ca5010 0xfffffa80022b6010 0x000007fefffb0000 0x000007fefffb0fff Vad 
0xfffffa8001ca5010 0xfffffa8001c9d630 0x0000000000000000 0x0000000000000000 0x000007fefe7b0000 0x000007fefe84efff Vad 
0xfffffa80022b6010 0xfffffa8001c9d630 0xfffffa8000ea5300 0x0000000000000000 0x000007fffffa4000 0x000007fffffa5fff Vadl
0xfffffa8000ea5300 0xfffffa80022b6010 0x0000000000000000 0x0000000000000000 0x000007fffffa2000 0x000007fffffa3fff Vadl
0xfffffa8001d65330 0xfffffa8001d69ef0 0xfffffa8001f2bb70 0xfffffa8001d653d0 0x000007fffffac000 0x000007fffffadfff Vadl
0xfffffa8001f2bb70 0xfffffa8001d65330 0x0000000000000000 0x0000000000000000 0x000007fffffaa000 0x000007fffffabfff Vadl
0xfffffa8001d653d0 0xfffffa8001d65330 0x0000000000000000 0x0000000000000000 0x000007fffffae000 0x000007fffffaffff Vadl
0xfffffa8001d5fc50 0xfffffa8001ca4930 0xfffffa8001d621d0 0xfffffa8001ca4890 0x000007fffffd8000 0x000007fffffd9fff Vadl
0xfffffa8001d621d0 0xfffffa8001d5fc50 0xfffffa8001d65970 0x0000000000000000 0x000007fffffd6000 0x000007fffffd7fff Vadl
0xfffffa8001d65970 0xfffffa8001d621d0 0x0000000000000000 0x0000000000000000 0x000007fffffd4000 0x000007fffffd5fff Vadl
0xfffffa8001ca4890 0xfffffa8001d5fc50 0xfffffa8001ce8530 0xfffffa8001c9e8d0 0x000007fffffdc000 0x000007fffffdcfff Vadl
0xfffffa8001ce8530 0xfffffa8001ca4890 0x0000000000000000 0x0000000000000000 0x000007fffffda000 0x000007fffffdbfff Vadl
0xfffffa8001c9e8d0 0xfffffa8001ca4890 0x0000000000000000 0x0000000000000000 0x000007fffffde000 0x000007fffffdffff Vadl
************************************************************************
Pid:    588
Address            Parent             Left               Right              Start              End                Tag 
------------------ ------------------ ------------------ ------------------ ------------------ ------------------ ----
0xfffffa8001cf5a10 0xfffffa8001cf4f78 0xfffffa8001cfa130 0xfffffa8001cfe110 0x000000007ffe0000 0x000000007ffeffff Vadl
0xfffffa8001cfa130 0xfffffa8001cf5a10 0xfffffa8001cf60b0 0xfffffa8001cfb110 0x0000000000500000 0x0000000000687fff Vad 
0xfffffa8001cf60b0 0xfffffa8001cfa130 0xfffffa8001ceb100 0xfffffa8001d60710 0x0000000000360000 0x000000000036ffff VadS
0xfffffa8001ceb100 0xfffffa8001cf60b0 0xfffffa8001cf6010 0xfffffa8001cf62e0 0x0000000000050000 0x00000000000cffff VadS
0xfffffa8001cf6010 0xfffffa8001ceb100 0xfffffa8001cf7ca0 0xfffffa8001cf6700 0x0000000000030000 0x0000000000033fff Vad 
0xfffffa8001cf7ca0 0xfffffa8001cf6010 0x0000000000000000 0xfffffa8001cc92b0 0x0000000000010000 0x000000000001ffff Vad 
0xfffffa8001cc92b0 0xfffffa8001cf7ca0 0x0000000000000000 0x0000000000000000 0x0000000000020000 0x0000000000026fff Vad 
0xfffffa8001cf6700 0xfffffa8001cf6010 0x0000000000000000 0x0000000000000000 0x0000000000040000 0x0000000000040fff Vad 
0xfffffa8001cf62e0 0xfffffa8001ceb100 0xfffffa8001cf64d0 0xfffffa8001cf7590 0x0000000000150000 0x000000000024ffff VadS
0xfffffa8001cf64d0 0xfffffa8001cf62e0 0x0000000000000000 0xfffffa8001cf78e0 0x00000000000d0000 0x00000000000d0fff VadS
0xfffffa8001cf78e0 0xfffffa8001cf64d0 0x0000000000000000 0x0000000000000000 0x00000000000e0000 0x0000000000146fff Vad 
0xfffffa8001cf7590 0xfffffa8001cf62e0 0x0000000000000000 0xfffffa8001cc9220 0x0000000000250000 0x000000000034ffff VadS
0xfffffa8001cc9220 0xfffffa8001cf7590 0x0000000000000000 0x0000000000000000 0x0000000000350000 0x0000000000351fff Vad 
0xfffffa8001d60710 0xfffffa8001cf60b0 0xfffffa8001cf5700 0xfffffa8001e2a7a0 0x00000000003a0000 0x00000000003a0fff Vad 
0xfffffa8001cf5700 0xfffffa8001d60710 0xfffffa8001cfa920 0xfffffa8001d449a0 0x0000000000380000 0x0000000000380fff Vadm
0xfffffa8001cfa920 0xfffffa8001cf5700 0x0000000000000000 0x0000000000000000 0x0000000000370000 0x0000000000370fff Vadm
0xfffffa8001d449a0 0xfffffa8001cf5700 0x0000000000000000 0x0000000000000000 0x0000000000390000 0x0000000000390fff Vad 
0xfffffa8001e2a7a0 0xfffffa8001d60710 0xfffffa8001e2a8c0 0xfffffa8001ff5760 0x00000000003c0000 0x00000000003c0fff Vad 
0xfffffa8001e2a8c0 0xfffffa8001e2a7a0 0x0000000000000000 0x0000000000000000 0x00000000003b0000 0x00000000003b0fff Vad 
0xfffffa8001ff5760 0xfffffa8001e2a7a0 0x0000000000000000 0x0000000000000000 0x00000000003d0000 0x00000000003d0fff Vad 
0xfffffa8001cfb110 0xfffffa8001cfa130 0xfffffa8001cfa470 0xfffffa8001cf6100 0x0000000001260000 0x00000000012dffff VadS
0xfffffa8001cfa470 0xfffffa8001cfb110 0xfffffa8001cfa010 0xfffffa8002072ac0 0x0000000000fc0000 0x000000000103ffff VadS
0xfffffa8001cfa010 0xfffffa8001cfa470 0xfffffa8001ce6640 0xfffffa8001cfa0a0 0x0000000000750000 0x0000000000a1efff Vad 
0xfffffa8001ce6640 0xfffffa8001cfa010 0x0000000000000000 0x0000000000000000 0x00000000006c0000 0x000000000073ffff VadS
0xfffffa8001cfa0a0 0xfffffa8001cfa010 0xfffffa8001cfb880 0xfffffa8001cfa9c0 0x0000000000bb0000 0x0000000000c6ffff Vad 
0xfffffa8001cfb880 0xfffffa8001cfa0a0 0x0000000000000000 0x0000000000000000 0x0000000000a20000 0x0000000000ba0fff Vadm
0xfffffa8001cfa9c0 0xfffffa8001cfa0a0 0x0000000000000000 0x0000000000000000 0x0000000000c70000 0x0000000000f98fff Vad 
0xfffffa8002072ac0 0xfffffa8001cfa470 0xfffffa8001cf5120 0xfffffa8001c52b50 0x0000000001060000 0x000000000115ffff VadS
0xfffffa8001cf5120 0xfffffa8002072ac0 0x0000000000000000 0x0000000000000000 0x0000000001050000 0x000000000105ffff VadS
0xfffffa8001c52b50 0xfffffa8002072ac0 0x0000000000000000 0x0000000000000000 0x00000000011d0000 0x000000000124ffff VadS
0xfffffa8001cf6100 0xfffffa8001cfb110 0xfffffa8001d00370 0xfffffa8001cf49c0 0x0000000077a70000 0x0000000077b8efff Vad 
0xfffffa8001d00370 0xfffffa8001cf6100 0xfffffa8001d41ec0 0xfffffa8001d44230 0x0000000001690000 0x000000000170ffff VadS
0xfffffa8001d41ec0 0xfffffa8001d00370 0xfffffa80022700d0 0xfffffa8001b71700 0x0000000001530000 0x00000000015affff VadS
0xfffffa80022700d0 0xfffffa8001d41ec0 0xfffffa8001d00ec0 0xfffffa8001ccc090 0x00000000013e0000 0x000000000145ffff VadS
0xfffffa8001d00ec0 0xfffffa80022700d0 0x0000000000000000 0x0000000000000000 0x00000000012e0000 0x00000000013dffff VadS
0xfffffa8001ccc090 0xfffffa80022700d0 0x0000000000000000 0x0000000000000000 0x0000000001480000 0x00000000014fffff VadS
0xfffffa8001b71700 0xfffffa8001d41ec0 0x0000000000000000 0x0000000000000000 0x00000000015d0000 0x000000000164ffff VadS
0xfffffa8001d44230 0xfffffa8001d00370 0xfffffa8001d162c0 0xfffffa8001ff6180 0x0000000001930000 0x00000000019affff VadS
0xfffffa8001d162c0 0xfffffa8001d44230 0x0000000000000000 0xfffffa8001c7b0d0 0x0000000001790000 0x000000000180ffff VadS
0xfffffa8001c7b0d0 0xfffffa8001d162c0 0x0000000000000000 0x0000000000000000 0x0000000001810000 0x000000000190ffff VadS
0xfffffa8001ff6180 0xfffffa8001d44230 0x0000000000000000 0x0000000000000000 0x0000000001a30000 0x0000000001aaffff VadS
0xfffffa8001cf49c0 0xfffffa8001cf6100 0xfffffa8001cf57a0 0xfffffa8001cf41a0 0x0000000077c90000 0x0000000077e38fff Vad 
0xfffffa8001cf57a0 0xfffffa8001cf49c0 0x0000000000000000 0x0000000000000000 0x0000000077b90000 0x0000000077c89fff Vadm
0xfffffa8001cf41a0 0xfffffa8001cf49c0 0xfffffa8001cf7970 0x0000000000000000 0x000000007f0e0000 0x000000007ffdffff VadS
0xfffffa8001cf7970 0xfffffa8001cf41a0 0x0000000000000000 0x0000000000000000 0x000000007efe0000 0x000000007f0dffff Vad 
0xfffffa8001cfe110 0xfffffa8001cf5a10 0xfffffa8001cf6790 0xfffffa8001cf7670 0x000007fefd8c0000 0x000007fefd8d3fff Vad 
0xfffffa8001cf6790 0xfffffa8001cfe110 0xfffffa8001e90a00 0xfffffa8001d053c0 0x000007fefcd00000 0x000007fefcd1efff Vad 
0xfffffa8001e90a00 0xfffffa8001cf6790 0xfffffa80020446e0 0xfffffa8001d04d60 0x000007fef9f10000 0x000007fef9f41fff Vad 
0xfffffa80020446e0 0xfffffa8001e90a00 0xfffffa800209fb40 0xfffffa8002008430 0x000007fef9900000 0x000007fef9913fff Vad 
0xfffffa800209fb40 0xfffffa80020446e0 0xfffffa8001cf4a50 0x0000000000000000 0x000007fef96e0000 0x000007fef9705fff Vad 
0xfffffa8001cf4a50 0xfffffa800209fb40 0x0000000000000000 0x0000000000000000 0x00000000ff9a0000 0x00000000ff9aafff Vad 
0xfffffa8002008430 0xfffffa80020446e0 0xfffffa8002005ec0 0xfffffa8001e908a0 0x000007fef9b50000 0x000007fef9b76fff Vad 
0xfffffa8002005ec0 0xfffffa8002008430 0x0000000000000000 0x0000000000000000 0x000007fef9ae0000 0x000007fef9aeefff Vad 
0xfffffa8001e908a0 0xfffffa8002008430 0x0000000000000000 0x0000000000000000 0x000007fef9dd0000 0x000007fef9eb1fff Vad 
0xfffffa8001d04d60 0xfffffa8001e90a00 0xfffffa8001d40580 0xfffffa8001d002d0 0x000007fefcc90000 0x000007fefccbbfff Vad 
0xfffffa8001d40580 0xfffffa8001d04d60 0xfffffa8001e9ab60 0xfffffa8001fe96d0 0x000007fefcbc0000 0x000007fefcc40fff Vad 
0xfffffa8001e9ab60 0xfffffa8001d40580 0x0000000000000000 0xfffffa80021a9900 0x000007fefa260000 0x000007fefa2e5fff Vad 
0xfffffa80021a9900 0xfffffa8001e9ab60 0x0000000000000000 0x0000000000000000 0x000007fefc810000 0x000007fefc820fff Vad 
